"",".estimate...1",".estimate...2",".estimate...3",".estimate...4",".estimate...5",".estimate...6",".estimate...7",".estimate...8",".estimate...9",".estimate...10",".estimate...11",".estimate...12",".estimate...13",".estimate...14",".estimate...15",".estimate...16",".estimate...17",".estimate...18",".estimate...19",".estimate...20"
"1",0.998556028413105,0.992933397419631,1.00210752887728,1.00314291849779,0.996330357184975,0.999307437295067,0.995813099074235,1.00344232088187,1.00646098374275,0.994011212951075,0.993957659893923,1.00661175579232,1.00576153881863,0.999594408974515,0.988747321953162,0.987656106201282,0.996665822307523,1.0072475976954,1.00801662475686,0.990188025849987
"2",0.966184326480618,0.966662578396401,0.966022485948732,0.965899806899227,0.966375458044483,0.966231570723339,0.966460400346532,0.965805305788652,0.965730706636975,0.966478326354786,0.966594226753146,0.965629224652681,0.965645411773077,0.966106719884272,0.966801733502956,0.966812201839147,0.966481465109003,0.965555332651957,0.965632416978481,0.96668250824162
"3",0.795913585607565,0.790185757963731,0.798824603746515,0.80084649003325,0.796984097393542,0.793453030965265,0.794069411714291,0.802144669045302,0.802735090232828,0.793583743861912,0.791867714028585,0.801434305229573,0.803401698018499,0.800127179413664,0.787914795975693,0.788717624297569,0.796176522582183,0.802410135212757,0.803015564249183,0.790183189241282
"4",0.99793373409539,1.002679670243,0.995277892131368,0.998888203023537,1.00740385841922,0.996118181888,1.00174157110763,1.00279267841933,0.998452929179974,0.99857738348457,1.00106400404729,1.00378723921405,0.997630927675847,1.00126098144898,1.0045902548403,1.00714567279436,1.00000660172006,0.994114082191116,1.00373331020612,0.996881875997713
"5",0.981612822522496,0.981400392258994,0.981715114270061,0.981574603597223,0.981179836487376,0.981611839146714,0.981443018761686,0.981349458435071,0.981531728565146,0.981518696304926,0.981463410579381,0.981413777759953,0.981662811093991,0.981440722468523,0.981362261928056,0.981269775574804,0.981534955034802,0.981733877636266,0.981399826106811,0.981596105547532
"6",0.797803188649027,0.799826207138427,0.793470896129479,0.796070273408737,0.804845082169385,0.792735897645831,0.798596862711634,0.803239304112672,0.797817196098798,0.798226236435045,0.798637710308949,0.801974776711812,0.795327561467276,0.7999136714567,0.800907865138714,0.802947088350792,0.798505956364048,0.793884238681683,0.800583870724498,0.794691400442253
"7",0.998579532917723,0.992941304220112,1.0020687948682,1.00312992106276,0.996272033837706,0.9992854810372,0.99578454729961,1.00346397050416,1.00643836530351,0.994000408853889,0.993983708611788,1.00661010945581,1.00575064674691,0.999639754911705,0.988754146564119,0.987683953797472,0.996701734214723,1.00726417479583,1.00803444629905,0.990231861694202
"8",0.966185207172355,0.966662494683265,0.966024997926714,0.965900487971347,0.966375733961761,0.966231673011311,0.966462691423144,0.965803336766496,0.965731867732702,0.966477346755322,0.966594227085256,0.965628619773786,0.965645618369548,0.966106729496903,0.966800929882801,0.966812763678753,0.966479812330849,0.965553802912603,0.965630713151926,0.966681796051884
"9",0.795916451751577,0.790191885804096,0.798782672270228,0.800837247589558,0.796936703353174,0.793447284477608,0.794041654593504,0.802147979661625,0.802730266352723,0.793558544777629,0.791895690924735,0.801440732488101,0.803386291275017,0.800191442811919,0.787892002091885,0.788742663476448,0.796201711592453,0.802432042023162,0.803009584406461,0.790221023437668
"10",0.998058977643022,1.00267916904967,0.99525843998551,0.998876284078583,1.00737282755904,0.996146603550272,1.00170344231997,1.00278317415713,0.998424701939466,0.998609439088284,1.0011124804769,1.00391420325341,0.997694178282519,1.001270500737,1.00459059291354,1.00712620446894,1.00005601021096,0.994130904563036,1.0037040927154,0.99688042414103
"11",0.981608085431685,0.981400485533458,0.981714002474664,0.981574903921171,0.981179222004534,0.981611008056007,0.981444220753058,0.98134910437473,0.98153308421142,0.981517996005146,0.981461511715829,0.981412424328678,0.981662550338076,0.981440512124217,0.9813619709468,0.981270009792819,0.981535073944186,0.981733650132314,0.981400358625304,0.981595976022548
"12",0.797905584716207,0.799810839411214,0.793424968190597,0.796067699405418,0.804802554189037,0.792760800393992,0.798550353151936,0.803237838262804,0.797833804646894,0.798254022547046,0.798688453247277,0.802045767702755,0.795413688783819,0.799931275529067,0.800877125552484,0.802934369510141,0.798547519613656,0.793921007750211,0.800551081382002,0.794659080967532
"13",1.07268381165428,1.06829004708734,1.07348970515585,1.07470531982095,1.06689712484225,1.06976023957405,1.0685938503163,1.07460539466545,1.0761294161157,1.06786581003254,1.06470003452341,1.0779394635601,1.07479300671867,1.07113780690802,1.06105249154999,1.06144698174033,1.07094094538115,1.07807125777671,1.07930159771893,1.0622235736575
"14",0.960992565791077,0.961425773494355,0.961019296182314,0.960866891947097,0.961449373323694,0.961313602218668,0.961397927829508,0.960787420726772,0.960833957958437,0.961316933671926,0.961687784514046,0.960596788599004,0.960770282968073,0.961093206122031,0.961775963277805,0.961676414240043,0.961328684164725,0.960542406383954,0.960610583899234,0.961653087159209
"15",0.847926106602274,0.842398438129295,0.849221523876152,0.848388864040989,0.845640667270298,0.844036062763699,0.844491729257187,0.852310662442136,0.849915441776405,0.844654087331092,0.840833761444783,0.852664141545745,0.851630563601953,0.848878604441139,0.837143423607444,0.838974570821593,0.846037066824118,0.854347456567597,0.854621924323546,0.83890833455362
"16",1.10134230474786,1.10388922593441,1.09467880066369,1.09358957370497,1.09565141053587,1.08688246826989,1.09501272721112,1.0997013604951,1.09545319825384,1.09610487528654,1.09821963617237,1.10228369861206,1.10030087850223,1.09766957999806,1.10006535042792,1.10147221630791,1.09782719340508,1.09573113034615,1.10196842861506,1.0920083542338
"17",0.977734671954196,0.977562802610599,0.97800390596885,0.978041387963344,0.97785100025382,0.978203249453697,0.977939445884974,0.977679133593014,0.977883820473049,0.977825187387969,0.977827011907291,0.977756031803085,0.977851863867381,0.977807758330552,0.977781624295478,0.977727745327753,0.977900860287796,0.977928117182044,0.977709708219214,0.978041779686003
"18",0.861935639017889,0.863508430496683,0.852663949625728,0.856389305431929,0.860383397925429,0.850928874877056,0.857213707625027,0.863514586257574,0.857485478907413,0.85967212193584,0.857921848923292,0.864172560428116,0.857782339255043,0.859482378580503,0.860321635350649,0.862371264209277,0.858388959604403,0.858433103869343,0.860663848261239,0.853421183915706
"19",1.07365030681468,1.06935158435869,1.0742641111901,1.07554520786168,1.06771797714297,1.07103731892173,1.06963806037111,1.07505080466462,1.0768129359043,1.06847394228252,1.06547190348862,1.0789367840325,1.07551580017446,1.0723854703393,1.06155089109187,1.06290336435214,1.07179318841439,1.07879100430254,1.08024821329203,1.06286624779731
"20",0.960934119169476,0.961366328672366,0.960976659444488,0.960816816692568,0.961402025309126,0.961235513648615,0.961337860727745,0.960763968224555,0.960797227269937,0.961283020919863,0.961648364495186,0.96053435373577,0.960725465367316,0.961012721912536,0.961750887393729,0.961580280486584,0.961289593850645,0.96049795970023,0.960554250255822,0.961613197527203
"21",0.848909744617591,0.842991078911678,0.849325856166552,0.848956617548918,0.846569490267794,0.844867082643567,0.845345271080665,0.852778260576332,0.850535959656516,0.845198228821767,0.84138250193753,0.853506148703645,0.851946690338575,0.849742502323497,0.837416554749645,0.840195797851659,0.846069495409735,0.854836119031172,0.855237328053681,0.839436631627901
"22",1.10338352882158,1.10577143481259,1.09616703340305,1.09510567262656,1.09708794830425,1.08845973320051,1.09643734724156,1.10153128968663,1.09674561891105,1.09795589879234,1.09987124186746,1.10327097678691,1.10155085122298,1.09955711967803,1.10169153794936,1.10280681688535,1.09939300106702,1.09723047791388,1.10351254240201,1.09329382142095
"23",0.977680173498343,0.977511238702672,0.977967836198892,0.978002682147628,0.977814249127824,0.978161171359064,0.977903266625968,0.977631675006676,0.977854562192843,0.977772754088343,0.97778355646494,0.977736534309027,0.977823300627523,0.977753538540771,0.97773900510369,0.977694503936731,0.977862981649873,0.977893887299347,0.977672167090754,0.978015138987269
"24",0.862966744420482,0.864461127271623,0.853150010137293,0.857018822524505,0.860935999770109,0.851642133196225,0.857744464114178,0.864268087559438,0.857820597898512,0.860570843062573,0.858673472671187,0.864530900103975,0.858332770363496,0.860421130942076,0.860912488702044,0.8630163481635,0.859140540742903,0.858973640114334,0.861528848449158,0.853977582868712
"25",1.11835367682064,1.10880399814282,1.11445616494984,1.11536138196463,1.10810925427317,1.12061324141967,1.11477087740287,1.11649800984106,1.1229711798756,1.11318043790694,1.11086755168827,1.11972512578847,1.12134914579127,1.11724370787492,1.10685259791211,1.10971098925752,1.11467430774997,1.12434226069243,1.12175004588048,1.10543838699408
"26",0.957695668414591,0.958583615646285,0.958113072483467,0.95796013257895,0.958534912319283,0.957701902245262,0.958106585766322,0.957760298251173,0.95747147949652,0.958068326967683,0.958457524380783,0.957547286908526,0.95742046567424,0.957782824803613,0.958511478871124,0.95820526908654,0.95823617419946,0.957199928869945,0.957563054105474,0.958594107147115
"27",0.87121721240706,0.865409090756336,0.870479559048437,0.870158720076444,0.866787830580252,0.86789105225033,0.868072097106825,0.874694552583454,0.873332384313037,0.868308108824189,0.8637425117084,0.87637429504511,0.873555509951624,0.872602604265545,0.861429320730853,0.864508808099724,0.865895306302953,0.878442847041034,0.878344872168571,0.862598797740558
"28",1.63593904158339,1.64781880079559,1.62720816540708,1.62428177275438,1.61987137629264,1.6268070471573,1.60989392332498,1.61938288967309,1.60520795031042,1.6554772742449,1.63622102525495,1.64148372493589,1.64084777720791,1.62522781223084,1.61091791932689,1.64232250043942,1.63253044829641,1.60663595097281,1.63731815742293,1.6077233935147
"29",0.954406314235883,0.953481067497043,0.954908850753632,0.955083262057587,0.95500302200983,0.954520857035062,0.955667924453693,0.955018557950213,0.955935524967142,0.952836456067871,0.954417642315933,0.954286048306775,0.954369607050032,0.954695880409094,0.955860736204165,0.954026169652112,0.954745774517298,0.955886596858641,0.954240665753482,0.955676977228628
"30",0.919405313953827,0.920753048437185,0.910109721556726,0.913161383747375,0.915596652887836,0.90823990202835,0.918493754640599,0.920140777918782,0.913715337714855,0.919028777865355,0.917474085365473,0.920708369808942,0.916167112079392,0.914419683437495,0.916770198930507,0.917619949807407,0.915495875130833,0.913774458498201,0.915956496236021,0.909684663059589
"31",1.08927757950801,1.08850926109822,1.09099966232837,1.09605048705299,1.08534626068968,1.08157582195996,1.08413543363646,1.09253386339313,1.08768562845013,1.08698028050329,1.08265006167666,1.09231779920539,1.09144765283106,1.08849351815524,1.07494799571057,1.07773285384329,1.08528992319198,1.09784364491743,1.09909868196322,1.07690236694495
"32",0.959771217664511,0.959934358912785,0.959728269445893,0.959296831865074,0.960094771223417,0.960441313922709,0.960247972407186,0.959473261004883,0.95998026641321,0.959915572765053,0.960365565920591,0.959534679286316,0.959551205442382,0.959821263798094,0.960766387962704,0.960500961846931,0.96025209006243,0.95908749320549,0.95914545801614,0.960594926358231
"33",0.855106888457905,0.847929930387435,0.855647798846978,0.854942644756111,0.851711287620687,0.848682966736409,0.850536131081413,0.85649670576531,0.854799046122021,0.850748875805194,0.846453808077515,0.859355064974946,0.856483553446057,0.854002441962755,0.842908704324425,0.845051485721044,0.851209103733359,0.859862376685026,0.861006007695048,0.844735886893315
"34",1.37717744975954,1.38868610510164,1.4094186536519,1.37430437845754,1.37403950465084,1.3938128856475,1.39538446103533,1.41086550351606,1.37754655021442,1.37439068258698,1.40440425306479,1.40095627008312,1.37948207037519,1.3701532364843,1.38431948887942,1.4034991478979,1.3624676642181,1.39375405721747,1.40032242516151,1.37524000764303
"35",0.965002069979326,0.96441734113077,0.963583545421826,0.965181947707901,0.965095543918604,0.964332871050278,0.964221158081728,0.963369028883145,0.964986323314098,0.965109199600925,0.963779061800371,0.963937511991203,0.964997992733804,0.965351245045556,0.964693659722284,0.963826252723425,0.965754282725217,0.964288530877526,0.963978727317738,0.965075425170974
"36",0.881488849292422,0.883057979870511,0.87377639454698,0.875419341130273,0.880234009923158,0.871091537269234,0.877628857895906,0.885235876027724,0.875155355875282,0.877483245542464,0.878018334897914,0.884930886497891,0.876609345174753,0.878013504864873,0.880303675579831,0.883611154759108,0.877663975541979,0.877833669521941,0.881574545353709,0.873540705399958
"37",1.21975610633302,1.16714438927313,1.22475459084832,1.20434429264761,1.18571596509851,1.1912602803277,1.17664018319634,1.18057247998665,1.26409435277818,1.23232503884022,1.19184289225995,1.26425920545405,1.20457549546831,1.30513931132713,1.24308845484138,1.2255312894731,1.20872591683021,1.20927635842951,1.19410152547859,1.16655616882297
"38",0.959268126826746,0.960169620432191,0.958824696883737,0.958717143519045,0.96061947915933,0.959465144299896,0.960413669260446,0.960304239482743,0.959639060234,0.960220659595255,0.959592527381178,0.958800142574322,0.958869164071397,0.959739398683124,0.960463181816163,0.960208209661045,0.960553742666714,0.959065193291753,0.958965110364761,0.960557989197273
"39",0.964330237088982,0.91584223551365,0.968959805873084,0.950928806499526,0.937436876005079,0.937493840734516,0.924971944196827,0.933923637459218,0.999349850517312,0.977996722625454,0.935415980793678,1.00063545933918,0.949615496012031,1.03704095907704,0.979413707019459,0.959315398952027,0.952041595232732,0.954301434460485,0.936192316854404,0.915574218400174
"40",1.17278921501363,1.20208691139629,1.16816575231205,1.18405896665061,1.15408119283363,1.1722256722222,1.18479569112271,1.19236223637657,1.15855444799806,1.16722492119773,1.16197937859027,1.18216148001093,1.16181731863765,1.14899461889694,1.17408507956034,1.17015449849073,1.17659627356635,1.17039154123053,1.18971963528406,1.17334184800479
"41",0.977456768871221,0.977051968525612,0.977507327901322,0.977871997302155,0.977433821448275,0.978048302489351,0.977464504910091,0.976517969904553,0.977311025845986,0.977229993496282,0.977355281502195,0.977298976263273,0.977582999400924,0.977685527833322,0.97741122892432,0.977312673800237,0.977584919590359,0.977782128463573,0.977465791410907,0.977767013513423
"42",0.911537820429162,0.936686120506733,0.909953899867102,0.921586054599414,0.901133621699241,0.914139164372256,0.919270535531175,0.933194644723355,0.89813990595033,0.907803176851119,0.901570604923332,0.925827119083893,0.903174083533916,0.898215540275761,0.920520795890911,0.914584083410375,0.917796966911301,0.907566416271192,0.918221640690951,0.913583434155838
